participant_id,signup_date,acquisition_channel,country,age,gender,device_type,last_activity_date,account_status
P100144,2024-11-04 07:39:46,Organic Search,Italy,23,Male,Desktop,,never_activated
P100466,2024-11-04 14:24:37,Paid Ads,United Kingdom,42,Female,Mobile,,never_activated
P102598,2024-11-04 16:14:06,Paid Ads,Mexico,45,Female,Desktop,2024-11-24 13:33:07.992162,churned
P102490,2024-11-04 18:57:24,Partner Program,Germany,36,Female,Mobile,,never_activated
P102675,2024-11-05 00:42:47,Paid Ads,United Kingdom,57,Male,Desktop,,never_activated
P100288,2024-11-05 00:57:33,Paid Ads,Ireland,18,Male,Mobile,2025-01-05 16:55:21.031799,churned
P102094,2024-11-05 01:10:39,Organic Search,Ireland,30,Male,Desktop,,never_activated
P101169,2024-11-05 05:26:41,Organic Search,Poland,20,Male,Desktop,,never_activated
P101069,2024-11-05 13:40:23,Referral,United Kingdom,33,Male,Mobile,2024-12-06 18:23:47.023641,churned
P101850,2024-11-05 22:10:23,Partner Program,Canada,40,Male,Mobile,2025-04-15 17:48:19.394174,at_risk
P102433,2024-11-06 03:09:20,Referral,Poland,46,Female,Desktop,,never_activated
P100110,2024-11-06 06:45:51,Referral,Poland,36,Male,Mobile,2024-12-07 18:20:00.863141,churned
P102833,2024-11-06 07:33:20,Partner Program,United States,44,Male,Tablet,2024-12-04 02:08:10.233362,churned
P100696,2024-11-06 21:34:54,Organic Search,United States,42,Female,Desktop,,never_activated
P100964,2024-11-06 21:44:17,Paid Ads,South Africa,30,Female,Desktop,2025-02-26 23:52:57.606661,churned
P102424,2024-11-06 23:05:23,Referral,United Kingdom,29,Male,Tablet,,never_activated
P100019,2024-11-07 03:00:08,Partner Program,Canada,50,Female,Mobile,2025-04-11 00:15:00.452941,at_risk
P101269,2024-11-07 08:43:42,Social Media,Portugal,29,Male,Desktop,2025-01-01 03:48:29.079483,churned
P102755,2024-11-07 14:43:46,Organic Search,United Kingdom,28,Female,Mobile,2025-02-05 08:02:33.644691,churned
P102998,2024-11-07 23:54:24,Organic Search,Portugal,39,Female,Desktop,2024-12-06 09:47:49.163777,churned
P100022,2024-11-08 00:14:47,Organic Search,Ireland,22,Male,Desktop,2025-03-09 09:40:24.273709,churned
P100269,2024-11-08 04:09:15,Organic Search,Ireland,18,Female,Desktop,2025-01-14 05:02:21.109742,churned
P102709,2024-11-08 04:22:14,Partner Program,United States,28,Female,Desktop,,never_activated
P102208,2024-11-08 07:36:28,Organic Search,Germany,18,Male,Desktop,,never_activated
P100416,2024-11-08 12:19:46,Organic Search,Mexico,32,Female,Mobile,,never_activated
P101829,2024-11-08 14:33:33,Paid Ads,Germany,42,Male,Desktop,,never_activated
P100896,2024-11-08 16:20:17,Social Media,Spain,21,Female,Desktop,2025-03-11 21:13:17.817717,churned
P102303,2024-11-08 17:27:54,Organic Search,Canada,18,Female,Mobile,,never_activated
P102532,2024-11-09 03:04:09,Partner Program,United Kingdom,56,Female,Mobile,2025-01-15 12:16:58.842903,churned
P100916,2024-11-09 09:59:04,Referral,Spain,22,Male,Desktop,2025-03-17 02:22:47.687344,churned
P102565,2024-11-09 10:16:51,Organic Search,Canada,20,Female,Desktop,,never_activated
P101816,2024-11-09 14:29:11,Paid Ads,United States,27,Female,Mobile,,never_activated
P102665,2024-11-09 19:03:39,Organic Search,Ireland,22,Female,Mobile,2024-11-20 13:51:01.898315,churned
P102362,2024-11-09 22:27:39,Social Media,Poland,25,Male,Mobile,2025-02-08 20:41:44.967570,churned
P100250,2024-11-09 23:28:34,Social Media,United States,38,Female,Desktop,2025-03-11 00:50:49.677380,churned
P101021,2024-11-10 05:38:36,Partner Program,United Kingdom,50,Female,Mobile,,never_activated
P101878,2024-11-10 05:50:42,Referral,Portugal,26,Male,Desktop,2025-06-24 09:10:49.997613,active
P102228,2024-11-10 10:16:33,Social Media,Ireland,31,Female,Desktop,,never_activated
P102942,2024-11-10 10:42:03,Social Media,Portugal,30,Female,Desktop,2025-01-09 00:12:50.970007,churned
P101070,2024-11-10 18:08:53,Referral,United States,38,Male,Desktop,2025-02-08 11:21:31.500126,churned
P101803,2024-11-10 18:12:04,Organic Search,Germany,24,Female,Desktop,2025-02-09 21:50:56.214442,churned
P102640,2024-11-10 18:31:48,Organic Search,Poland,20,Female,Mobile,2025-01-16 14:13:09.422831,churned
P100967,2024-11-10 18:49:26,Paid Ads,Portugal,20,Male,Mobile,,never_activated
P102715,2024-11-11 02:20:33,Organic Search,United States,29,Male,Mobile,2024-12-08 15:06:15.427140,churned
P102229,2024-11-11 08:51:15,Paid Ads,Poland,27,Male,Desktop,2025-03-09 06:12:39.250004,churned
P101974,2024-11-11 12:33:21,Referral,United States,18,Non-binary,Mobile,,never_activated
P102557,2024-11-11 18:14:39,Social Media,United States,19,Male,Desktop,2025-01-16 09:48:17.818998,churned
P102522,2024-11-11 22:20:09,Organic Search,Ireland,18,Female,Desktop,,never_activated
P100741,2024-11-12 13:53:16,Organic Search,Germany,34,Male,Desktop,,never_activated
P101188,2024-11-12 16:36:47,Social Media,Canada,25,Female,Desktop,2025-04-11 16:23:12.402576,at_risk
P102445,2024-11-12 17:00:47,Organic Search,United Kingdom,49,Female,Mobile,,never_activated
P102226,2024-11-12 17:18:07,Referral,Portugal,19,Female,Mobile,,never_activated
P100143,2024-11-12 20:29:48,Paid Ads,United Kingdom,28,Male,Desktop,,never_activated
P102908,2024-11-13 01:22:31,Partner Program,Canada,26,Female,Desktop,,never_activated
P101722,2024-11-13 02:09:57,Organic Search,United Kingdom,24,Male,Tablet,,never_activated
P100016,2024-11-13 04:35:23,Referral,Poland,36,Male,Desktop,,never_activated
P102909,2024-11-13 07:52:13,Referral,South Africa,25,Male,Mobile,,never_activated
P101651,2024-11-13 07:52:49,Paid Ads,United States,36,Male,Desktop,2025-02-13 02:45:31.708634,churned
P102725,2024-11-13 09:39:35,Paid Ads,Greece,31,Female,Tablet,2024-11-24 02:12:03.378661,churned
P102919,2024-11-13 10:22:15,Social Media,United Kingdom,22,Male,Desktop,,never_activated
P102183,2024-11-13 13:16:06,Organic Search,United Kingdom,18,Male,Desktop,2025-03-06 18:28:41.003522,churned
P101730,2024-11-14 00:19:44,Social Media,Germany,28,Female,Desktop,,never_activated
P101910,2024-11-14 00:48:07,Partner Program,United Kingdom,26,Male,Desktop,,never_activated
P101675,2024-11-14 02:29:07,Referral,United Kingdom,40,Male,Desktop,2025-04-23 11:01:01.408973,at_risk
P102215,2024-11-14 04:26:00,Partner Program,United States,20,Male,Desktop,,never_activated
P100036,2024-11-14 06:22:11,Organic Search,Germany,41,Male,Desktop,,never_activated
P102180,2024-11-14 08:04:46,Referral,Germany,22,Male,Mobile,,never_activated
P101657,2024-11-14 12:37:16,Referral,Italy,29,Female,Desktop,,never_activated
P102376,2024-11-14 21:54:23,Paid Ads,Spain,28,Female,Mobile,2025-01-03 08:01:34.409845,churned
P101436,2024-11-15 18:48:28,Referral,United Kingdom,28,Non-binary,Mobile,,never_activated
P101527,2024-11-15 18:55:11,Social Media,South Africa,29,Prefer not to say,Tablet,2025-02-07 16:35:36.453836,churned
P100502,2024-11-16 00:35:03,Organic Search,United Kingdom,40,Female,Mobile,,never_activated
P101262,2024-11-16 01:37:57,Referral,United Kingdom,25,Female,Mobile,2025-03-13 04:35:16.844124,churned
P102997,2024-11-16 06:51:00,Social Media,United States,27,Female,Desktop,,never_activated
P102323,2024-11-16 16:21:06,Paid Ads,Ireland,31,Male,Desktop,2025-04-14 17:18:29.084577,at_risk
P102697,2024-11-17 03:08:03,Organic Search,Canada,41,Female,Mobile,,never_activated
P101530,2024-11-17 05:10:24,Organic Search,Portugal,41,Female,Mobile,2025-01-15 00:12:51.787348,churned
P100046,2024-11-17 07:11:57,Paid Ads,Mexico,37,Female,Mobile,2025-06-18 23:49:05.723747,active
P102403,2024-11-17 10:35:06,Social Media,Poland,41,Male,Mobile,,never_activated
P100084,2024-11-17 11:13:07,Paid Ads,Canada,29,Female,Tablet,,never_activated
P100761,2024-11-17 19:44:05,Referral,Greece,24,Female,Desktop,,never_activated
P101702,2024-11-17 20:33:04,Social Media,Spain,43,Female,Desktop,2025-02-09 08:35:35.145666,churned
P102428,2024-11-18 09:58:49,Organic Search,Portugal,18,Male,Mobile,,never_activated
P102143,2024-11-18 19:38:34,Organic Search,Portugal,28,Female,Mobile,2025-06-24 23:58:47.006359,active
P102619,2024-11-18 22:34:28,Organic Search,Spain,43,Female,Desktop,,never_activated
P100102,2024-11-18 22:58:56,Organic Search,Canada,32,Male,Desktop,2025-01-13 23:08:10.436620,churned
P102614,2024-11-19 00:33:16,Referral,Mexico,47,Female,Desktop,,never_activated
P101775,2024-11-19 07:21:18,Organic Search,Spain,53,Male,Desktop,,never_activated
P100253,2024-11-19 09:07:34,Organic Search,United States,28,Male,Mobile,2025-01-21 15:05:16.459681,churned
P102669,2024-11-19 09:19:01,Referral,United States,20,Male,Mobile,2025-02-13 19:34:46.795358,churned
P102258,2024-11-19 09:34:34,Social Media,Canada,18,Female,Mobile,2024-12-10 19:54:32.963582,churned
P101039,2024-11-19 11:32:54,Referral,Germany,24,Female,Desktop,,never_activated
P101420,2024-11-19 20:12:22,Paid Ads,Poland,25,Male,Desktop,2025-06-23 11:58:14.456381,active
P102105,2024-11-19 23:04:47,Organic Search,Portugal,18,Male,Mobile,2025-06-29 17:23:28.625488,active
P102603,2024-11-20 01:31:39,Referral,United Kingdom,35,Female,Desktop,,never_activated
P101028,2024-11-20 01:38:18,Social Media,Canada,40,Male,Desktop,,never_activated
P100410,2024-11-20 08:56:12,Partner Program,United States,26,Male,Desktop,,never_activated
P102384,2024-11-20 13:46:29,Organic Search,United Kingdom,29,Male,Desktop,2025-01-12 17:05:30.691981,churned
P100375,2024-11-20 14:22:36,Paid Ads,Mexico,24,Female,Mobile,,never_activated
P101042,2024-11-20 18:03:26,Organic Search,Italy,47,Male,Mobile,,never_activated
P100122,2024-11-20 19:13:32,Referral,South Africa,28,Prefer not to say,Mobile,,never_activated
P100166,2024-11-21 09:17:38,Paid Ads,Australia,30,Male,Mobile,,never_activated
P102572,2024-11-21 11:08:16,Organic Search,United Kingdom,44,Female,Desktop,2025-03-14 03:51:14.230357,churned
P100404,2024-11-21 15:05:19,Partner Program,Poland,24,Female,Desktop,2024-12-09 10:19:30.302507,churned
P100135,2024-11-22 00:18:54,Social Media,United Kingdom,30,Male,Desktop,,never_activated
P102824,2024-11-22 04:45:43,Organic Search,South Africa,36,Male,Mobile,,never_activated
P100307,2024-11-22 09:09:32,Referral,Germany,32,Male,Desktop,,never_activated
P100641,2024-11-22 11:53:08,Paid Ads,Italy,45,Female,Mobile,,never_activated
P100706,2024-11-22 13:08:15,Social Media,Spain,23,Female,Mobile,,never_activated
P100690,2024-11-22 16:55:31,Organic Search,United Kingdom,27,Male,Desktop,2025-01-28 13:17:32.619972,churned
P101203,2024-11-22 17:29:53,Organic Search,Poland,30,Male,Tablet,,never_activated
P101601,2024-11-22 21:29:22,Paid Ads,United Kingdom,31,Female,Desktop,2025-01-17 03:10:25.063948,churned
P101484,2024-11-23 01:50:38,Partner Program,United States,33,Male,Desktop,,never_activated
P102169,2024-11-23 03:14:55,Referral,Spain,35,Female,Desktop,2024-12-16 12:34:00.766391,churned
P100216,2024-11-23 05:07:32,Organic Search,United Kingdom,25,Male,Desktop,2025-03-19 11:55:53.862026,churned
P101765,2024-11-23 11:50:14,Partner Program,United States,29,Male,Desktop,,never_activated
P102920,2024-11-23 19:15:51,Referral,Mexico,39,Male,Mobile,,never_activated
P100085,2024-11-23 20:46:56,Organic Search,Poland,41,Female,Mobile,,never_activated
P100059,2024-11-23 21:12:41,Social Media,Portugal,45,Female,Desktop,,never_activated
P101613,2024-11-23 22:04:41,Paid Ads,United Kingdom,19,Female,Desktop,,never_activated
P101385,2024-11-23 23:32:42,Social Media,United States,35,Female,Desktop,,never_activated
P101908,2024-11-24 02:27:56,Referral,United States,46,Male,Desktop,,never_activated
P100643,2024-11-24 13:00:30,Organic Search,Spain,33,Female,Desktop,2025-02-16 03:06:12.877962,churned
P101284,2024-11-24 13:40:41,Referral,United Kingdom,47,Female,Mobile,2025-06-25 02:07:21.003957,active
P101474,2024-11-24 21:48:53,Paid Ads,Australia,27,Male,Desktop,2025-01-26 12:46:37.512746,churned
P101948,2024-11-25 00:35:59,Organic Search,Poland,44,Male,Desktop,,never_activated
P102069,2024-11-25 04:45:18,Paid Ads,Ireland,39,Prefer not to say,Desktop,,never_activated
P100583,2024-11-25 10:03:02,Social Media,United States,41,Female,Mobile,,never_activated
P100417,2024-11-25 17:46:12,Partner Program,United States,32,Male,Desktop,2025-02-23 10:20:19.783555,churned
P100082,2024-11-26 05:11:29,Social Media,United Kingdom,30,Male,Mobile,,never_activated
P102890,2024-11-26 05:23:23,Organic Search,Italy,29,Male,Desktop,2024-12-22 10:34:28.460975,churned
P102880,2024-11-26 15:17:24,Social Media,Greece,26,Male,Desktop,2025-04-27 02:49:08.291233,at_risk
P102287,2024-11-26 18:14:41,Referral,Netherlands,48,Male,Desktop,,never_activated
P101968,2024-11-27 00:48:01,Social Media,Italy,32,Male,Desktop,,never_activated
P101941,2024-11-27 08:08:40,Referral,Canada,28,Female,Mobile,,never_activated
P100980,2024-11-27 09:40:12,Social Media,Germany,20,Male,Desktop,,never_activated
P101614,2024-11-27 21:11:38,Paid Ads,United Kingdom,42,Female,Desktop,2025-01-31 05:51:42.877811,churned
P100822,2024-11-27 21:31:25,Social Media,Canada,37,Female,Mobile,,never_activated
P100702,2024-11-28 00:56:13,Referral,United Kingdom,19,Female,Tablet,,never_activated
P102962,2024-11-28 07:24:20,Organic Search,United Kingdom,32,Female,Mobile,,never_activated
P101162,2024-11-28 15:53:41,Social Media,United States,37,Female,Desktop,,never_activated
P102150,2024-11-28 17:10:26,Referral,United States,20,Female,Desktop,,never_activated
P100819,2024-11-28 19:04:25,Social Media,Poland,20,Female,Mobile,2024-12-18 18:11:22.451224,churned
P100753,2024-11-28 19:44:54,Referral,Canada,46,Female,Desktop,,never_activated
P101325,2024-11-28 23:07:11,Paid Ads,United Kingdom,38,Male,Desktop,,never_activated
P101837,2024-11-29 00:17:59,Referral,United States,22,Male,Tablet,,never_activated
P102299,2024-11-29 02:04:25,Paid Ads,United States,29,Female,Mobile,2025-01-18 18:15:12.064096,churned
P100133,2024-11-29 02:51:18,Organic Search,Australia,25,Male,Desktop,,never_activated
P102684,2024-11-29 06:28:51,Paid Ads,Poland,23,Female,Desktop,,never_activated
P100281,2024-11-29 08:09:05,Organic Search,United Kingdom,29,Male,Desktop,2025-03-31 00:07:19.576028,at_risk
P100194,2024-11-29 12:50:18,Social Media,United States,48,Female,Desktop,,never_activated
P101394,2024-11-29 22:04:03,Social Media,United States,44,Male,Tablet,2025-04-04 12:39:44.216382,at_risk
P100394,2024-11-30 02:34:37,Organic Search,United States,29,Male,Mobile,,never_activated
P102437,2024-11-30 03:55:30,Organic Search,Ireland,34,Female,Mobile,,never_activated
P100180,2024-11-30 05:33:45,Organic Search,Ireland,39,Male,Desktop,2025-03-28 04:28:15.560223,churned
P101036,2024-11-30 08:13:51,Organic Search,Germany,38,Male,Tablet,,never_activated
P101503,2024-11-30 13:35:24,Referral,Italy,37,Male,Desktop,2025-02-15 02:34:43.796299,churned
P102400,2024-11-30 13:48:19,Partner Program,Ireland,33,Male,Tablet,,never_activated
P101308,2024-11-30 19:24:15,Referral,United Kingdom,41,Female,Desktop,,never_activated
P100768,2024-12-01 05:46:29,Referral,South Africa,36,Male,Desktop,2024-12-30 22:07:03.356789,churned
P102368,2024-12-01 09:15:02,Paid Ads,Ireland,39,Female,Desktop,,never_activated
P102449,2024-12-01 15:57:53,Referral,Portugal,18,Male,Desktop,2025-02-27 17:37:20.068947,churned
P100907,2024-12-01 21:21:58,Referral,Poland,25,Male,Mobile,,never_activated
P101181,2024-12-01 22:00:35,Partner Program,Mexico,25,Male,Mobile,2025-03-24 00:20:38.307143,churned
P102395,2024-12-02 01:32:09,Paid Ads,United States,36,Male,Mobile,,never_activated
P102753,2024-12-02 06:36:17,Organic Search,United States,23,Non-binary,Mobile,2025-06-25 04:30:34.371813,active
P100593,2024-12-02 10:51:44,Partner Program,Germany,18,Non-binary,Mobile,2025-01-02 13:37:12.207885,churned
P100783,2024-12-02 17:45:09,Social Media,South Africa,23,Female,Desktop,2025-02-16 02:12:55.361612,churned
P102961,2024-12-02 19:03:13,Paid Ads,Greece,32,Male,Desktop,,never_activated
P102309,2024-12-02 19:29:27,Partner Program,Spain,26,Female,Desktop,,never_activated
P101192,2024-12-02 23:05:36,Partner Program,United Kingdom,29,Male,Mobile,,never_activated
P102453,2024-12-03 02:03:02,Paid Ads,Ireland,18,Prefer not to say,Desktop,2025-01-04 20:29:24.806071,churned
P102712,2024-12-03 11:12:05,Paid Ads,Italy,41,Female,Mobile,,never_activated
P102016,2024-12-03 13:47:10,Partner Program,Australia,18,Prefer not to say,Desktop,2025-06-01 17:09:33.608229,active
P101141,2024-12-03 14:43:19,Social Media,United States,49,Male,Desktop,,never_activated
P100827,2024-12-03 15:00:28,Organic Search,Poland,43,Male,Tablet,,never_activated
P101346,2024-12-03 15:07:40,Paid Ads,Poland,30,Female,Mobile,,never_activated
P101680,2024-12-03 18:36:12,Social Media,Poland,23,Female,Mobile,,never_activated
P102157,2024-12-03 20:44:54,Referral,Greece,47,Female,Desktop,,never_activated
P100826,2024-12-03 21:14:34,Organic Search,Ireland,25,Female,Desktop,,never_activated
P101631,2024-12-03 21:49:03,Organic Search,United Kingdom,18,Female,Mobile,2025-03-05 19:24:18.650926,churned
P100569,2024-12-04 01:27:12,Referral,Canada,31,Female,Desktop,2025-04-01 04:45:57.343327,at_risk
P100195,2024-12-04 02:02:32,Partner Program,United Kingdom,39,Female,Desktop,,never_activated
P101099,2024-12-04 06:40:42,Social Media,Germany,38,Male,Desktop,2025-01-27 02:30:06.312995,churned
P102550,2024-12-04 09:26:20,Paid Ads,United Kingdom,20,Male,Mobile,2025-01-12 13:45:54.426749,churned
P102035,2024-12-04 10:07:24,Social Media,Ireland,34,Male,Mobile,,never_activated
P101804,2024-12-04 23:02:16,Organic Search,United States,27,Male,Mobile,,never_activated
P100714,2024-12-04 23:38:23,Social Media,Portugal,31,Female,Desktop,,never_activated
P101287,2024-12-05 04:26:12,Partner Program,Portugal,25,Male,Desktop,2025-04-28 15:20:13.382039,at_risk
P102162,2024-12-05 10:36:25,Social Media,United States,45,Female,Desktop,,never_activated
P100564,2024-12-05 19:35:32,Organic Search,Canada,30,Female,Mobile,,never_activated
P101055,2024-12-05 20:49:20,Social Media,Ireland,22,Non-binary,Desktop,2025-01-09 10:51:16.591667,churned
P101522,2024-12-05 21:46:29,Organic Search,Canada,36,Male,Desktop,,never_activated
P100428,2024-12-05 22:37:51,Paid Ads,United States,35,Male,Desktop,,never_activated
P101560,2024-12-06 00:33:55,Organic Search,Ireland,18,Female,Desktop,,never_activated
P101603,2024-12-06 05:53:19,Organic Search,Italy,31,Female,Desktop,,never_activated
P100495,2024-12-06 06:59:43,Organic Search,Italy,35,Female,Desktop,,never_activated
P101068,2024-12-06 11:43:42,Organic Search,Poland,46,Female,Mobile,2025-05-06 10:56:11.559144,at_risk
P102869,2024-12-06 14:19:27,Referral,South Africa,47,Male,Desktop,,never_activated
P101802,2024-12-06 15:44:12,Paid Ads,Canada,38,Male,Desktop,,never_activated
P102343,2024-12-06 22:20:40,Social Media,South Africa,45,Female,Desktop,2025-04-28 15:01:04.942488,at_risk
P102819,2024-12-07 00:48:12,Social Media,Poland,30,Female,Desktop,,never_activated
P100063,2024-12-07 08:35:49,Partner Program,Portugal,48,Female,Desktop,,never_activated
P100330,2024-12-07 10:07:48,Organic Search,United Kingdom,27,Female,Desktop,2025-01-18 15:53:56.258313,churned
