payment_id,participant_id,submission_id,amount,payment_date,payment_type
PAY303017,P101153,,10.0,2024-12-18 11:15:28.000000,referral_bonus
PAY303018,P101923,SUB203415,1.21,2024-12-18 11:58:41.347614,study_reward
PAY303019,P100417,SUB203416,3.85,2024-12-18 12:20:19.783555,study_reward
PAY303020,P102291,SUB203417,1.11,2024-12-18 16:53:19.688739,study_reward
PAY303021,P100019,SUB203418,1.83,2024-12-18 17:15:00.452941,study_reward
PAY303022,P100926,SUB203419,2.82,2024-12-18 17:17:37.029989,study_reward
PAY303023,P102229,SUB203421,2.63,2024-12-18 19:12:39.250004,study_reward
PAY303024,P102558,SUB203422,3.8,2024-12-18 19:35:05.000081,study_reward
PAY303025,P100819,SUB203423,4.18,2024-12-18 20:11:22.451224,study_reward
PAY303026,P102105,SUB203424,2.11,2024-12-18 20:23:28.625488,study_reward
PAY303027,P101078,SUB203426,2.13,2024-12-18 21:34:33.670145,study_reward
PAY303028,P100046,SUB203427,4.88,2024-12-18 22:49:05.723747,study_reward
PAY303029,P101878,SUB203428,2.64,2024-12-18 23:10:49.997613,study_reward
PAY303030,P101702,SUB203430,1.52,2024-12-19 00:35:35.145666,study_reward
PAY303031,P102354,,5.0,2024-12-19 01:32:18.000000,loyalty_bonus
PAY303032,P101269,SUB203431,4.72,2024-12-19 01:48:29.079483,study_reward
PAY303033,P101690,SUB203432,1.88,2024-12-19 03:53:19.391737,study_reward
PAY303034,P102298,SUB203433,2.1,2024-12-19 03:56:05.564878,study_reward
PAY303035,P100879,SUB203434,7.8,2024-12-19 04:15:26.506499,study_reward
PAY303036,P100046,SUB203435,1.05,2024-12-19 04:49:05.723747,study_reward
PAY303037,P101923,SUB203436,1.34,2024-12-19 04:58:41.347614,study_reward
PAY303038,P100253,SUB203437,2.24,2024-12-19 06:05:16.459681,study_reward
PAY303039,P100895,,15.0,2024-12-19 06:55:31.000000,referral_bonus
PAY303040,P100216,SUB203438,4.64,2024-12-19 06:55:53.862026,study_reward
PAY303041,P100253,SUB203439,1.11,2024-12-19 07:05:16.459681,study_reward
PAY303042,P102532,SUB203440,0.64,2024-12-19 07:16:58.842903,study_reward
PAY303043,P101070,SUB203441,3.87,2024-12-19 07:21:31.500126,study_reward
PAY303044,P102807,SUB203442,2.96,2024-12-19 08:49:17.957037,study_reward
PAY303045,P101008,SUB203443,1.47,2024-12-19 09:55:06.591931,study_reward
PAY303046,P101109,SUB203444,6.19,2024-12-19 11:02:47.975989,study_reward
PAY303047,P100687,SUB203445,2.91,2024-12-19 11:28:40.044502,study_reward
PAY303048,P100108,SUB203446,1.35,2024-12-19 12:12:17.443271,study_reward
PAY303049,P100690,SUB203447,1.21,2024-12-19 12:17:32.619972,study_reward
PAY303050,P101474,SUB203448,1.67,2024-12-19 12:46:37.512746,study_reward
PAY303051,P102755,SUB203449,0.8,2024-12-19 14:02:33.644691,study_reward
PAY303052,P102520,,15.0,2024-12-19 14:27:14.000000,referral_bonus
PAY303053,P101525,SUB203451,7.62,2024-12-19 17:08:13.367203,study_reward
PAY303054,P100019,SUB203452,1.7,2024-12-19 18:15:00.452941,study_reward
PAY303055,P102147,SUB203453,3.44,2024-12-19 18:59:52.997067,study_reward
PAY303056,P102669,SUB203454,3.47,2024-12-19 19:34:46.795358,study_reward
PAY303057,P100687,SUB203455,1.75,2024-12-19 20:28:40.044502,study_reward
PAY303058,P100403,,15.0,2024-12-19 21:05:20.000000,referral_bonus
PAY303059,P102338,SUB203456,2.39,2024-12-19 21:21:41.297043,study_reward
PAY303060,P102868,SUB203457,5.02,2024-12-19 23:18:52.357108,study_reward
PAY303061,P101527,SUB203458,5.46,2024-12-19 23:35:36.453836,study_reward
PAY303062,P102532,SUB203460,1.83,2024-12-20 01:16:58.842903,study_reward
PAY303063,P101161,,10.0,2024-12-20 01:19:06.000000,referral_bonus
PAY303064,P101596,SUB203461,1.05,2024-12-20 01:46:25.737073,study_reward
PAY303065,P100768,SUB203462,2.96,2024-12-20 03:07:03.356789,study_reward
PAY303066,P100141,SUB203463,1.77,2024-12-20 04:14:18.586296,study_reward
PAY303067,P100202,SUB203464,1.92,2024-12-20 05:22:20.134729,study_reward
PAY303068,P100281,SUB203465,1.89,2024-12-20 06:07:19.576028,study_reward
PAY303069,P101010,SUB203466,4.49,2024-12-20 06:24:20.738984,study_reward
PAY303070,P102066,SUB203468,4.18,2024-12-20 10:05:55.579005,study_reward
PAY303071,P102338,SUB203469,3.84,2024-12-20 10:21:41.297043,study_reward
PAY303072,P102550,SUB203470,2.46,2024-12-20 10:45:54.426749,study_reward
PAY303073,P101601,SUB203471,1.19,2024-12-20 11:10:25.063948,study_reward
PAY303074,P100066,SUB203472,1.58,2024-12-20 11:58:33.438206,study_reward
PAY303075,P101070,SUB203474,1.08,2024-12-20 12:21:31.500126,study_reward
PAY303076,P100879,SUB203475,7.63,2024-12-20 13:15:26.506499,study_reward
PAY303077,P100690,SUB203476,1.75,2024-12-20 15:17:32.619972,study_reward
PAY303078,P102832,SUB203477,2.08,2024-12-20 16:39:42.681837,study_reward
PAY303079,P102291,SUB203478,1.78,2024-12-20 16:53:19.688739,study_reward
PAY303080,P101394,SUB203479,1.78,2024-12-20 17:39:44.216382,study_reward
PAY303081,P100964,SUB203480,1.32,2024-12-20 17:52:57.606661,study_reward
PAY303082,P100593,SUB203481,1.21,2024-12-20 20:37:12.207885,study_reward
PAY303083,P102229,SUB203482,1.46,2024-12-20 21:12:39.250004,study_reward
PAY303084,P101295,SUB203483,0.77,2024-12-20 21:47:41.272075,study_reward
PAY303085,P101907,SUB203484,1.21,2024-12-20 21:50:00.715462,study_reward
PAY303086,P100128,SUB203485,2.72,2024-12-20 22:07:26.265763,study_reward
PAY303087,P102376,SUB203486,4.13,2024-12-20 23:01:34.409845,study_reward
PAY303088,P100224,SUB203487,6.05,2024-12-21 01:17:37.325626,study_reward
PAY303089,P101702,SUB203489,4.57,2024-12-21 03:35:35.145666,study_reward
PAY303090,P101790,SUB203490,2.54,2024-12-21 03:52:07.028919,study_reward
PAY303091,P100896,SUB203491,5.65,2024-12-21 10:13:17.817717,study_reward
PAY303092,P100386,SUB203492,2.96,2024-12-21 10:52:24.198265,study_reward
PAY303093,P102299,SUB203493,2.64,2024-12-21 11:15:12.064096,study_reward
PAY303094,P101068,SUB203494,7.8,2024-12-21 11:56:11.559144,study_reward
PAY303095,P102651,SUB203497,7.62,2024-12-21 19:06:04.025262,study_reward
PAY303096,P101392,SUB203498,1.91,2024-12-21 19:20:53.183781,study_reward
PAY303097,P101188,SUB203499,2.63,2024-12-21 20:23:12.402576,study_reward
PAY303098,P102890,SUB203500,3.08,2024-12-21 20:34:28.460975,study_reward
PAY303099,P101369,SUB203501,1.58,2024-12-21 20:35:19.515166,study_reward
PAY303100,P100175,SUB203502,7.8,2024-12-21 21:21:41.742141,study_reward
PAY303101,P100569,SUB203503,2.13,2024-12-21 21:45:57.343327,study_reward
PAY303102,P102143,SUB203504,6.06,2024-12-21 21:58:47.006359,study_reward
PAY303103,P100158,SUB203505,6.67,2024-12-21 22:11:33.880967,study_reward
PAY303104,P101378,SUB203506,6.67,2024-12-21 22:26:27.825286,study_reward
PAY303105,P100102,SUB203507,1.24,2024-12-22 00:08:10.436620,study_reward
PAY303106,P100180,SUB203508,3.34,2024-12-22 00:28:15.560223,study_reward
PAY303107,P100643,SUB203509,2.37,2024-12-22 01:06:12.877962,study_reward
PAY303108,P100908,SUB203510,2.11,2024-12-22 01:14:17.469458,study_reward
PAY303109,P101262,SUB203511,2.13,2024-12-22 01:35:16.844124,study_reward
PAY303110,P100837,SUB203512,1.78,2024-12-22 03:51:31.869344,study_reward
PAY303111,P102390,SUB203513,10.53,2024-12-22 04:10:38.502820,study_reward
PAY303112,P102343,SUB203514,0.33,2024-12-22 05:01:04.942488,study_reward
PAY303113,P102753,SUB203515,2.11,2024-12-22 06:30:34.371813,study_reward
PAY303114,P102807,SUB203516,1.58,2024-12-22 06:49:17.957037,study_reward
PAY303115,P100871,SUB203517,1.89,2024-12-22 08:18:48.846147,study_reward
PAY303116,P102640,SUB203518,7.62,2024-12-22 10:13:09.422831,study_reward
PAY303117,P100874,,5.0,2024-12-22 11:10:17.000000,referral_bonus
PAY303118,P101878,SUB203520,2.1,2024-12-22 12:10:49.997613,study_reward
PAY303119,P102890,SUB203521,1.37,2024-12-22 12:34:28.460975,study_reward
PAY303120,P101850,SUB203522,2.3,2024-12-22 12:48:19.394174,study_reward
PAY303121,P101181,SUB203523,3.96,2024-12-22 13:20:38.307143,study_reward
PAY303122,P102558,SUB203527,5.29,2024-12-22 15:35:05.000081,study_reward
PAY303123,P102298,SUB203528,1.98,2024-12-22 15:56:05.564878,study_reward
PAY303124,P102183,SUB203529,7.62,2024-12-22 17:28:41.003522,study_reward
PAY303125,P102740,SUB203530,1.56,2024-12-22 18:11:34.998927,study_reward
PAY303126,P102914,SUB203531,3.46,2024-12-22 18:34:05.746353,study_reward
PAY303127,P102572,SUB203532,0.91,2024-12-22 18:51:14.230357,study_reward
PAY303128,P101219,SUB203533,1.23,2024-12-22 20:15:08.852858,study_reward
PAY303129,P101923,SUB203534,4.72,2024-12-22 20:58:41.347614,study_reward
PAY303130,P101678,SUB203536,1.08,2024-12-22 22:03:53.722025,study_reward
PAY303131,P102793,SUB203537,3.89,2024-12-22 22:30:45.859493,study_reward
PAY303132,P102268,SUB203538,6.67,2024-12-22 22:32:56.464215,study_reward
PAY303133,P101232,SUB203540,1.75,2024-12-23 02:11:30.147814,study_reward
PAY303134,P101985,SUB203542,2.13,2024-12-23 04:04:24.990148,study_reward
PAY303135,P102640,SUB203546,1.13,2024-12-23 09:13:09.422831,study_reward
PAY303136,P101803,SUB203547,2.61,2024-12-23 10:50:56.214442,study_reward
PAY303137,P102143,SUB203548,6.67,2024-12-23 11:58:47.006359,study_reward
PAY303138,P101601,SUB203549,1.47,2024-12-23 14:10:25.063948,study_reward
PAY303139,P100601,SUB203550,2.46,2024-12-23 14:15:39.431886,study_reward
PAY303140,P101503,SUB203551,0.88,2024-12-23 15:34:43.796299,study_reward
PAY303141,P100896,SUB203552,3.29,2024-12-23 16:13:17.817717,study_reward
PAY303142,P101842,,5.0,2024-12-23 19:20:49.000000,loyalty_bonus
PAY303143,P102767,SUB203554,1.23,2024-12-23 22:15:07.721749,study_reward
PAY303144,P101561,SUB203555,4.13,2024-12-23 22:21:25.764288,study_reward
PAY303145,P101188,SUB203556,9.33,2024-12-23 22:23:12.402576,study_reward
PAY303146,P100539,SUB203557,1.47,2024-12-23 23:58:39.812912,study_reward
PAY303147,P100066,SUB203558,9.78,2024-12-24 02:58:33.438206,study_reward
PAY303148,P100224,SUB203559,0.74,2024-12-24 03:17:37.325626,study_reward
PAY303149,P102362,SUB203560,6.05,2024-12-24 05:41:44.967570,study_reward
PAY303150,P102386,SUB203561,1.83,2024-12-24 07:14:27.356204,study_reward
PAY303151,P101219,SUB203562,6.16,2024-12-24 07:15:08.852858,study_reward
PAY303152,P102016,SUB203563,5.58,2024-12-24 08:09:33.608229,study_reward
PAY303153,P100783,SUB203565,3.89,2024-12-24 09:12:55.361612,study_reward
PAY303154,P100138,SUB203566,2.06,2024-12-24 10:17:17.743752,study_reward
PAY303155,P102753,SUB203567,4.72,2024-12-24 10:30:34.371813,study_reward
PAY303156,P102651,SUB203568,1.89,2024-12-24 12:06:04.025262,study_reward
PAY303157,P100141,SUB203569,3.47,2024-12-24 13:14:18.586296,study_reward
PAY303158,P102550,SUB203570,1.05,2024-12-24 15:45:54.426749,study_reward
PAY303159,P101690,SUB203571,2.1,2024-12-24 15:53:19.391737,study_reward
PAY303160,P100175,SUB203572,9.33,2024-12-24 16:21:41.742141,study_reward
PAY303161,P101295,SUB203574,2.72,2024-12-24 18:47:41.272075,study_reward
PAY303162,P102449,SUB203575,1.59,2024-12-24 19:37:20.068947,study_reward
PAY303163,P100268,SUB203576,0.33,2024-12-24 19:59:15.040584,study_reward
PAY303164,P100783,SUB203577,2.1,2024-12-24 20:12:55.361612,study_reward
PAY303165,P102669,SUB203578,5.02,2024-12-24 21:34:46.795358,study_reward
PAY303166,P100975,SUB203579,1.77,2024-12-24 21:35:17.896481,study_reward
PAY303167,P102753,SUB203581,2.11,2024-12-25 00:30:34.371813,study_reward
PAY303168,P102767,SUB203582,1.75,2024-12-25 02:15:07.721749,study_reward
PAY303169,P102845,SUB203583,2.99,2024-12-25 02:18:53.201991,study_reward
PAY303170,P102229,SUB203584,2.11,2024-12-25 03:12:39.250004,study_reward
PAY303171,P100926,SUB203585,2.11,2024-12-25 03:17:37.029989,study_reward
PAY303172,P100690,SUB203586,2.25,2024-12-25 04:17:32.619972,study_reward
PAY303173,P100417,SUB203587,1.9,2024-12-25 04:20:19.783555,study_reward
PAY303174,P101095,SUB203588,9.78,2024-12-25 05:04:59.871460,study_reward
PAY303175,P100250,SUB203589,2.11,2024-12-25 05:50:49.677380,study_reward
PAY303176,P101525,SUB203590,1.66,2024-12-25 06:08:13.367203,study_reward
PAY303177,P100784,SUB203591,1.61,2024-12-25 06:17:00.791259,study_reward
PAY303178,P102223,SUB203593,5.02,2024-12-25 06:39:58.804614,study_reward
PAY303179,P101530,SUB203595,2.73,2024-12-25 07:12:51.787348,study_reward
PAY303180,P102914,SUB203596,2.08,2024-12-25 07:34:05.746353,study_reward
PAY303181,P101441,SUB203597,1.67,2024-12-25 08:38:05.484956,study_reward
PAY303182,P101095,SUB203598,1.66,2024-12-25 09:04:59.871460,study_reward
PAY303183,P101878,SUB203600,7.63,2024-12-25 10:10:49.997613,study_reward
PAY303184,P100593,SUB203602,2.61,2024-12-25 12:37:12.207885,study_reward
PAY303185,P100268,SUB203603,3.47,2024-12-25 12:59:15.040584,study_reward
PAY303186,P100023,SUB203604,1.59,2024-12-25 14:55:33.503424,study_reward
PAY303187,P101287,SUB203605,1.21,2024-12-25 15:20:13.382039,study_reward
PAY303188,P100569,SUB203606,6.67,2024-12-25 16:45:57.343327,study_reward
PAY303189,P100253,SUB203607,2.85,2024-12-25 17:05:16.459681,study_reward
PAY303190,P102753,SUB203608,2.24,2024-12-25 17:30:34.371813,study_reward
PAY303191,P102523,SUB203609,1.23,2024-12-25 20:52:22.531184,study_reward
PAY303192,P101340,SUB203610,0.33,2024-12-25 21:01:24.612005,study_reward
PAY303193,P102316,SUB203611,4.72,2024-12-25 21:06:03.873399,study_reward
PAY303194,P100992,SUB203612,7.54,2024-12-25 21:49:51.105326,study_reward
PAY303195,P102785,SUB203613,2.43,2024-12-25 23:15:50.029321,study_reward
PAY303196,P102879,SUB203614,4.18,2024-12-25 23:46:13.775568,study_reward
PAY303197,P102558,SUB203615,4.18,2024-12-26 01:35:05.000081,study_reward
PAY303198,P101675,SUB203616,1.46,2024-12-26 03:01:01.408973,study_reward
PAY303199,P100934,SUB203617,1.66,2024-12-26 03:17:52.310304,study_reward
PAY303200,P101907,SUB203618,5.27,2024-12-26 04:50:00.715462,study_reward
PAY303201,P102450,SUB203620,4.64,2024-12-26 06:51:14.980486,study_reward
PAY303202,P101287,SUB203621,0.5,2024-12-26 07:20:13.382039,study_reward
PAY303203,P101485,SUB203622,1.56,2024-12-26 09:52:57.389523,study_reward
PAY303204,P101133,SUB203623,0.74,2024-12-26 09:54:54.494792,study_reward
PAY303205,P102914,SUB203624,1.59,2024-12-26 10:34:05.746353,study_reward
PAY303206,P100879,SUB203626,10.53,2024-12-26 13:15:26.506499,study_reward
PAY303207,P100926,SUB203627,1.76,2024-12-26 13:17:37.029989,study_reward
PAY303208,P101287,SUB203629,2.11,2024-12-26 14:20:13.382039,study_reward
PAY303209,P100657,SUB203630,1.75,2024-12-26 15:43:38.540436,study_reward
PAY303210,P102449,SUB203631,2.56,2024-12-26 17:37:20.068947,study_reward
PAY303211,P101128,SUB203632,2.1,2024-12-26 17:50:27.548536,study_reward
PAY303212,P100046,SUB203635,2.99,2024-12-26 20:49:05.723747,study_reward
PAY303213,P101262,SUB203637,2.64,2024-12-26 22:35:16.844124,study_reward
PAY303214,P102651,SUB203638,1.05,2024-12-27 00:06:04.025262,study_reward
PAY303215,P100250,SUB203640,4.49,2024-12-27 02:50:49.677380,study_reward
PAY303216,P101907,SUB203641,2.11,2024-12-27 04:50:00.715462,study_reward
PAY303217,P101690,SUB203642,3.32,2024-12-27 04:53:19.391737,study_reward
PAY303218,P101010,SUB203643,4.91,2024-12-27 08:24:20.738984,study_reward
PAY303219,P100409,SUB203644,1.68,2024-12-27 08:40:04.382716,study_reward
PAY303220,P101076,SUB203646,5.46,2024-12-27 09:50:07.163773,study_reward
PAY303221,P101078,SUB203647,5.46,2024-12-27 13:34:33.670145,study_reward
PAY303222,P102640,SUB203648,2.1,2024-12-27 15:13:09.422831,study_reward
PAY303223,P101527,SUB203649,1.75,2024-12-27 15:35:36.453836,study_reward
PAY303224,P102640,SUB203650,1.23,2024-12-27 16:13:09.422831,study_reward
PAY303225,P101394,SUB203651,1.02,2024-12-27 16:39:44.216382,study_reward
PAY303226,P101690,SUB203652,2.77,2024-12-27 17:53:19.391737,study_reward
PAY303227,P100964,SUB203653,2.26,2024-12-27 19:52:57.606661,study_reward
PAY303228,P100269,SUB203654,6.05,2024-12-27 20:02:21.109742,study_reward
PAY303229,P100852,SUB203655,3.96,2024-12-27 20:50:38.024849,study_reward
PAY303230,P100569,SUB203657,5.27,2024-12-27 21:45:57.343327,study_reward
PAY303231,P102914,SUB203658,0.74,2024-12-27 22:34:05.746353,study_reward
PAY303232,P102305,SUB203659,1.61,2024-12-28 00:09:43.497985,study_reward
PAY303233,P101503,SUB203660,1.83,2024-12-28 02:34:43.796299,study_reward
PAY303234,P102557,SUB203661,1.21,2024-12-28 03:48:17.818998,study_reward
PAY303235,P100250,SUB203662,3.47,2024-12-28 03:50:49.677380,study_reward
PAY303236,P102868,SUB203663,3.85,2024-12-28 04:18:52.357108,study_reward
PAY303237,P100282,SUB203665,2.3,2024-12-28 08:08:09.843237,study_reward
PAY303238,P101651,SUB203666,1.67,2024-12-28 08:45:31.708634,study_reward
PAY303239,P101803,SUB203667,4.64,2024-12-28 08:50:56.214442,study_reward
PAY303240,P102390,SUB203668,4.91,2024-12-28 09:10:38.502820,study_reward
PAY303241,P101188,SUB203670,2.54,2024-12-28 11:23:12.402576,study_reward
PAY303242,P102291,SUB203671,2.43,2024-12-28 11:53:19.688739,study_reward
PAY303243,P102550,SUB203672,1.14,2024-12-28 13:45:54.426749,study_reward
PAY303244,P100417,SUB203673,2.07,2024-12-28 14:20:19.783555,study_reward
PAY303245,P102362,SUB203674,5.27,2024-12-28 18:41:44.967570,study_reward
PAY303246,P100023,SUB203675,0.64,2024-12-28 18:55:33.503424,study_reward
PAY303247,P100854,SUB203676,2.3,2024-12-28 19:45:19.299129,study_reward
PAY303248,P101070,SUB203677,2.75,2024-12-28 21:21:31.500126,study_reward
PAY303249,P101923,SUB203678,5.29,2024-12-28 21:58:41.347614,study_reward
PAY303250,P102271,SUB203680,6.81,2024-12-29 02:34:12.201943,study_reward
PAY303251,P100409,SUB203681,2.09,2024-12-29 02:40:04.382716,study_reward
PAY303252,P101530,SUB203682,3.1,2024-12-29 03:12:51.787348,study_reward
PAY303253,P101068,SUB203684,1.28,2024-12-29 05:56:11.559144,study_reward
PAY303254,P102645,SUB203685,2.11,2024-12-29 06:06:50.794589,study_reward
PAY303255,P100896,SUB203686,2.82,2024-12-29 07:13:17.817717,study_reward
PAY303256,P102143,SUB203687,3.32,2024-12-29 08:58:47.006359,study_reward
PAY303257,P102105,SUB203689,4.18,2024-12-29 10:23:28.625488,study_reward
PAY303258,P102347,SUB203690,1.08,2024-12-29 11:37:46.746085,study_reward
PAY303259,P100184,SUB203691,2.26,2024-12-29 11:39:17.603748,study_reward
PAY303260,P102640,SUB203692,2.91,2024-12-29 13:13:09.422831,study_reward
PAY303261,P100852,SUB203694,1.28,2024-12-29 13:50:38.024849,study_reward
PAY303262,P100250,SUB203695,1.47,2024-12-29 13:50:49.677380,study_reward
PAY303263,P100963,SUB203696,2.13,2024-12-29 16:34:38.614171,study_reward
PAY303264,P100158,SUB203697,0.67,2024-12-29 18:11:33.880967,study_reward
PAY303265,P101010,SUB203698,1.91,2024-12-29 18:24:20.738984,study_reward
PAY303266,P100250,SUB203699,3.44,2024-12-29 18:50:49.677380,study_reward
PAY303267,P101392,SUB203700,1.56,2024-12-29 19:20:53.183781,study_reward
PAY303268,P102669,SUB203701,2.06,2024-12-29 19:34:46.795358,study_reward
PAY303269,P100409,SUB203702,5.27,2024-12-29 20:40:04.382716,study_reward
PAY303270,P100784,SUB203704,2.25,2024-12-29 21:17:00.791259,study_reward
PAY303271,P100409,SUB203705,2.96,2024-12-29 21:40:04.382716,study_reward
PAY303272,P101614,SUB203707,2.02,2024-12-30 00:51:42.877811,study_reward
PAY303273,P102767,SUB203708,2.72,2024-12-30 01:15:07.721749,study_reward
PAY303274,P102596,SUB203709,1.74,2024-12-30 06:03:33.885342,study_reward
PAY303275,P100417,SUB203710,1.74,2024-12-30 06:20:19.783555,study_reward
PAY303276,P101441,SUB203711,1.83,2024-12-30 07:38:05.484956,study_reward
PAY303277,P102390,SUB203712,1.7,2024-12-30 08:10:38.502820,study_reward
PAY303278,P100023,SUB203713,1.78,2024-12-30 08:55:33.503424,study_reward
PAY303279,P100871,SUB203714,3.87,2024-12-30 09:18:48.846147,study_reward
PAY303280,P100000,SUB203715,3.5,2024-12-30 09:39:08.881613,study_reward
PAY303281,P101295,SUB203716,1.83,2024-12-30 10:47:41.272075,study_reward
PAY303282,P101076,SUB203717,3.32,2024-12-30 10:50:07.163773,study_reward
PAY303283,P102450,SUB203720,1.91,2024-12-30 11:51:14.980486,study_reward
PAY303284,P102557,SUB203722,2.03,2024-12-30 12:48:17.818998,study_reward
PAY303285,P101378,SUB203723,0.64,2024-12-30 14:26:27.825286,study_reward
PAY303286,P100269,SUB203724,2.3,2024-12-30 15:02:21.109742,study_reward
PAY303287,P102323,SUB203725,1.37,2024-12-30 15:18:29.084577,study_reward
PAY303288,P100879,SUB203726,2.46,2024-12-30 16:15:26.506499,study_reward
PAY303289,P100926,SUB203727,4.57,2024-12-30 16:17:37.029989,study_reward
PAY303290,P101269,SUB203728,4.46,2024-12-30 16:48:29.079483,study_reward
PAY303291,P102640,SUB203729,2.85,2024-12-30 20:13:09.422831,study_reward
PAY303292,P100022,SUB203730,2.72,2024-12-30 20:40:24.273709,study_reward
PAY303293,P102550,SUB203732,4.13,2024-12-30 22:45:54.426749,study_reward
PAY303294,P101677,SUB203733,0.74,2024-12-30 23:14:09.822923,study_reward
