event_id,participant_id,event_type,event_timestamp
EVT409106,P100926,app_open,2024-11-13 22:20:03.862136
EVT409107,P100110,login,2024-11-13 23:20:00.863141
EVT409108,P102330,app_open,2024-11-13 23:41:32.638222
EVT409109,P100585,browse_studies,2024-11-14 00:08:29.681230
EVT409110,P102338,login,2024-11-14 00:21:41.297043
EVT409111,P102537,app_open,2024-11-14 00:28:24.070057
EVT409112,P101070,notification_click,2024-11-14 00:28:58.784041
EVT409113,P102190,login,2024-11-14 00:57:56.767916
EVT409114,P100866,browse_studies,2024-11-14 01:33:35.469791
EVT409115,P100173,browse_studies,2024-11-14 01:37:13.227811
EVT409116,P100173,notification_click,2024-11-14 02:15:55.979207
EVT409117,P101434,browse_studies,2024-11-14 02:53:05.193520
EVT409118,P100386,login,2024-11-14 03:52:24.198265
EVT409119,P102662,app_open,2024-11-14 03:59:09.499975
EVT409120,P101608,browse_studies,2024-11-14 04:14:46.892321
EVT409121,P100669,profile_update,2024-11-14 05:00:33.407295
EVT409122,P100964,login,2024-11-14 05:06:45.235987
EVT409123,P100110,browse_studies,2024-11-14 05:17:36.011395
EVT409124,P100175,login,2024-11-14 05:25:32.605669
EVT409125,P100190,app_open,2024-11-14 05:56:35.339785
EVT409126,P102662,login,2024-11-14 05:59:09.141749
EVT409127,P100386,browse_studies,2024-11-14 07:31:36.177654
EVT409128,P100057,browse_studies,2024-11-14 07:36:27.968419
EVT409129,P102174,login,2024-11-14 07:51:35.388935
EVT409130,P101997,login,2024-11-14 07:55:45.280561
EVT409131,P100110,login,2024-11-14 08:20:00.863141
EVT409132,P102675,browse_studies,2024-11-14 08:28:48.609309
EVT409133,P100173,login,2024-11-14 08:46:22.728970
EVT409134,P100297,browse_studies,2024-11-14 09:11:39.430070
EVT409135,P101129,notification_click,2024-11-14 09:58:18.444893
EVT409136,P101269,login,2024-11-14 10:03:11.784776
EVT409137,P101269,login,2024-11-14 10:33:52.329248
EVT409138,P101493,login,2024-11-14 10:43:29.552262
EVT409139,P102174,browse_studies,2024-11-14 11:19:41.736282
EVT409140,P100175,login,2024-11-14 11:21:41.742141
EVT409141,P100505,login,2024-11-14 11:24:36.791357
EVT409142,P102522,notification_click,2024-11-14 11:29:21.280519
EVT409143,P101790,browse_studies,2024-11-14 11:34:36.754517
EVT409144,P100601,browse_studies,2024-11-14 12:01:14.687657
EVT409145,P102292,browse_studies,2024-11-14 12:15:28.102588
EVT409146,P100975,login,2024-11-14 12:35:17.896481
EVT409147,P102662,login,2024-11-14 13:14:24.765637
EVT409148,P102747,login,2024-11-14 13:31:38.749638
EVT409149,P100110,browse_studies,2024-11-14 13:34:52.588956
EVT409150,P100108,login,2024-11-14 14:12:17.443271
EVT409151,P101493,login,2024-11-14 14:18:31.502131
EVT409152,P100975,browse_studies,2024-11-14 15:22:20.050276
EVT409153,P100975,browse_studies,2024-11-14 15:23:06.708197
EVT409154,P102752,app_open,2024-11-14 15:26:41.255012
EVT409155,P100387,login,2024-11-14 15:37:10.612955
EVT409156,P101269,login,2024-11-14 15:48:29.079483
EVT409157,P101144,browse_studies,2024-11-14 16:13:24.493044
EVT409158,P100158,profile_update,2024-11-14 16:25:08.996143
EVT409159,P100190,login,2024-11-14 16:52:25.321987
EVT409160,P100852,login,2024-11-14 17:04:07.217306
EVT409161,P102004,browse_studies,2024-11-14 17:49:47.817319
EVT409162,P102680,browse_studies,2024-11-14 17:53:56.129258
EVT409163,P101232,login,2024-11-14 18:07:23.256107
EVT409164,P100297,app_open,2024-11-14 18:21:41.744495
EVT409165,P101129,login,2024-11-14 18:57:31.590452
EVT409166,P100992,app_open,2024-11-14 19:59:13.129897
EVT409167,P102391,login,2024-11-14 20:30:21.363214
EVT409168,P100387,browse_studies,2024-11-14 21:17:35.245407
EVT409169,P100175,app_open,2024-11-14 22:04:11.495716
EVT409170,P102752,notification_click,2024-11-14 22:08:43.881030
EVT409171,P100387,browse_studies,2024-11-14 22:19:16.067403
EVT409172,P100762,profile_update,2024-11-14 22:22:55.599340
EVT409173,P102662,notification_click,2024-11-14 22:46:08.083068
EVT409174,P101434,login,2024-11-15 01:17:03.728304
EVT409175,P100916,login,2024-11-15 01:22:47.687344
EVT409176,P102004,login,2024-11-15 02:44:54.195967
EVT409177,P102066,login,2024-11-15 02:48:17.338240
EVT409178,P102574,notification_click,2024-11-15 03:06:46.625538
EVT409179,P102532,browse_studies,2024-11-15 04:07:18.795069
EVT409180,P100505,notification_click,2024-11-15 05:16:05.161119
EVT409181,P100110,login,2024-11-15 05:30:46.581950
EVT409182,P100676,browse_studies,2024-11-15 05:35:08.126260
EVT409183,P100329,login,2024-11-15 05:37:35.862811
EVT409184,P100108,login,2024-11-15 05:38:10.199564
EVT409185,P100190,notification_click,2024-11-15 05:55:31.574344
EVT409186,P101845,login,2024-11-15 06:10:13.885508
EVT409187,P100108,login,2024-11-15 06:17:36.086710
EVT409188,P100329,login,2024-11-15 06:22:47.454170
EVT409189,P100879,browse_studies,2024-11-15 06:30:08.275554
EVT409190,P100854,app_open,2024-11-15 07:32:54.062183
EVT409191,P101434,browse_studies,2024-11-15 07:44:54.100846
EVT409192,P100926,browse_studies,2024-11-15 08:04:19.661614
EVT409193,P102076,login,2024-11-15 08:10:26.195782
EVT409194,P100175,login,2024-11-15 08:15:11.331585
EVT409195,P101778,login,2024-11-15 08:37:31.515870
EVT409196,P102752,app_open,2024-11-15 08:40:01.448721
EVT409197,P100173,login,2024-11-15 08:44:20.388719
EVT409198,P102376,app_open,2024-11-15 09:07:22.904469
EVT409199,P101383,login,2024-11-15 09:21:27.404953
EVT409200,P101070,login,2024-11-15 09:21:31.500126
EVT409201,P101286,login,2024-11-15 09:24:18.203671
EVT409202,P102292,login,2024-11-15 09:38:12.391490
EVT409203,P102268,notification_click,2024-11-15 09:49:15.066482
EVT409204,P101493,login,2024-11-15 09:52:13.818199
EVT409205,P102111,app_open,2024-11-15 10:48:51.107523
EVT409206,P100676,login,2024-11-15 10:48:59.333318
EVT409207,P101690,app_open,2024-11-15 10:54:12.654836
EVT409208,P102066,login,2024-11-15 11:05:55.579005
EVT409209,P101269,login,2024-11-15 11:07:42.146697
EVT409210,P102725,login,2024-11-15 11:12:03.378661
EVT409211,P100108,login,2024-11-15 11:12:17.443271
EVT409212,P102673,login,2024-11-15 11:20:32.282809
EVT409213,P100224,app_open,2024-11-15 12:41:46.785206
EVT409214,P101950,login,2024-11-15 13:16:27.219006
EVT409215,P100589,browse_studies,2024-11-15 13:34:37.428908
EVT409216,P100676,app_open,2024-11-15 13:39:41.266069
EVT409217,P102030,login,2024-11-15 14:21:44.467844
EVT409218,P102291,login,2024-11-15 14:23:38.554943
EVT409219,P101021,browse_studies,2024-11-15 14:58:18.259570
EVT409220,P101525,app_open,2024-11-15 15:25:50.701255
EVT409221,P102752,login,2024-11-15 15:35:25.985211
EVT409222,P100234,browse_studies,2024-11-15 15:43:46.257070
EVT409223,P100964,login,2024-11-15 15:52:57.606661
EVT409224,P101778,login,2024-11-15 16:20:30.783901
EVT409225,P100386,browse_studies,2024-11-15 17:20:28.430812
EVT409226,P102832,login,2024-11-15 17:39:42.681837
EVT409227,P100057,app_open,2024-11-15 18:05:02.262191
EVT409228,P102673,browse_studies,2024-11-15 18:05:04.125611
EVT409229,P100224,login,2024-11-15 18:17:37.325626
EVT409230,P100297,login,2024-11-15 18:38:14.489101
EVT409231,P100681,login,2024-11-15 18:56:31.269634
EVT409232,P102066,browse_studies,2024-11-15 19:02:40.543198
EVT409233,P100173,login,2024-11-15 19:34:04.575848
EVT409234,P102725,login,2024-11-15 20:02:37.408772
EVT409235,P101997,browse_studies,2024-11-15 20:03:20.132850
EVT409236,P101690,login,2024-11-15 20:53:19.391737
EVT409237,P102291,login,2024-11-15 20:53:19.688739
EVT409238,P100175,notification_click,2024-11-15 22:03:41.826679
EVT409239,P101850,browse_studies,2024-11-15 22:54:49.232822
EVT409240,P101514,login,2024-11-15 23:33:33.385242
EVT409241,P100108,app_open,2024-11-15 23:48:27.292407
EVT409242,P101286,browse_studies,2024-11-15 23:56:00.203696
EVT409243,P101340,login,2024-11-16 00:06:22.197901
EVT409244,P102268,login,2024-11-16 00:32:56.464215
EVT409245,P102942,profile_update,2024-11-16 01:17:00.380837
EVT409246,P100589,login,2024-11-16 01:25:37.866061
EVT409247,P102076,login,2024-11-16 01:27:32.623214
EVT409248,P102942,login,2024-11-16 02:12:50.970007
EVT409249,P100916,login,2024-11-16 02:21:15.690056
EVT409250,P102914,login,2024-11-16 02:47:16.665604
EVT409251,P102725,login,2024-11-16 02:55:49.483772
EVT409252,P101188,login,2024-11-16 02:56:02.058118
EVT409253,P102851,app_open,2024-11-16 03:18:28.693009
EVT409254,P102868,login,2024-11-16 03:18:52.357108
EVT409255,P101690,app_open,2024-11-16 03:19:24.671087
EVT409256,P102752,login,2024-11-16 03:35:25.985211
EVT409257,P101525,browse_studies,2024-11-16 03:51:16.976790
EVT409258,P101690,notification_click,2024-11-16 03:55:15.980017
EVT409259,P102662,login,2024-11-16 04:10:50.211257
EVT409260,P100202,login,2024-11-16 04:22:20.134729
EVT409261,P102298,login,2024-11-16 04:56:05.564878
EVT409262,P102673,login,2024-11-16 05:20:32.282809
EVT409263,P101526,app_open,2024-11-16 05:33:47.206857
EVT409264,P102338,browse_studies,2024-11-16 05:44:31.481481
EVT409265,P100269,app_open,2024-11-16 05:57:58.195116
EVT409266,P102662,login,2024-11-16 06:14:24.765637
EVT409267,P100386,app_open,2024-11-16 06:29:40.499968
EVT409268,P101829,browse_studies,2024-11-16 07:06:33.987865
EVT409269,P101690,profile_update,2024-11-16 07:10:19.239770
EVT409270,P101129,browse_studies,2024-11-16 07:33:54.435358
EVT409271,P101845,browse_studies,2024-11-16 07:52:37.472144
EVT409272,P102752,login,2024-11-16 07:57:02.306753
EVT409273,P101676,login,2024-11-16 08:54:01.745861
EVT409274,P101286,browse_studies,2024-11-16 09:45:06.363492
EVT409275,P101850,login,2024-11-16 09:48:19.394174
EVT409276,P101676,browse_studies,2024-11-16 09:59:17.859855
EVT409277,P102316,app_open,2024-11-16 10:40:25.721044
EVT409278,P102752,login,2024-11-16 10:46:13.234441
EVT409279,P101383,profile_update,2024-11-16 10:49:24.189539
EVT409280,P100866,login,2024-11-16 11:11:30.180410
EVT409281,P102617,login,2024-11-16 11:39:45.604805
EVT409282,P102752,browse_studies,2024-11-16 11:43:55.705319
EVT409283,P100158,login,2024-11-16 11:44:20.727747
EVT409284,P101778,app_open,2024-11-16 11:53:58.014890
EVT409285,P102532,login,2024-11-16 12:38:24.355796
EVT409286,P100589,login,2024-11-16 12:54:41.612919
EVT409287,P102914,app_open,2024-11-16 13:19:37.906624
EVT409288,P101536,login,2024-11-16 14:09:24.252261
EVT409289,P102942,app_open,2024-11-16 15:30:47.391143
EVT409290,P102617,browse_studies,2024-11-16 15:33:02.255744
EVT409291,P101850,browse_studies,2024-11-16 15:41:37.792284
EVT409292,P102450,login,2024-11-16 15:51:14.980486
EVT409293,P100505,app_open,2024-11-16 16:03:20.916465
EVT409294,P101269,browse_studies,2024-11-16 16:18:13.122255
EVT409295,P102596,browse_studies,2024-11-16 16:22:19.052484
EVT409296,P100916,app_open,2024-11-16 16:51:27.602430
EVT409297,P102298,profile_update,2024-11-16 17:12:27.071376
EVT409298,P102673,login,2024-11-16 17:13:10.632606
EVT409299,P101652,login,2024-11-16 17:17:39.250030
EVT409300,P101950,login,2024-11-16 17:29:56.663935
EVT409301,P100854,browse_studies,2024-11-16 17:40:55.942047
EVT409302,P101286,login,2024-11-16 18:02:47.784290
EVT409303,P100505,login,2024-11-16 18:24:36.791357
EVT409304,P100992,login,2024-11-16 18:28:52.716311
EVT409305,P100879,login,2024-11-16 20:15:26.506499
EVT409306,P101095,app_open,2024-11-16 20:30:21.269691
EVT409307,P100885,login,2024-11-16 20:48:02.142018
EVT409308,P100128,login,2024-11-16 22:07:26.265763
EVT409309,P100964,login,2024-11-16 23:36:22.389582
EVT409310,P102030,app_open,2024-11-17 00:30:21.426229
EVT409311,P102851,login,2024-11-17 00:34:44.622313
EVT409312,P101690,browse_studies,2024-11-17 01:15:23.803526
EVT409313,P102673,login,2024-11-17 02:25:29.674884
EVT409314,P101514,login,2024-11-17 02:34:40.252602
EVT409315,P101219,browse_studies,2024-11-17 03:10:23.260340
EVT409316,P101219,login,2024-11-17 03:15:08.852858
EVT409317,P100601,login,2024-11-17 03:15:39.431886
EVT409318,P102752,login,2024-11-17 03:35:25.985211
EVT409319,P100108,app_open,2024-11-17 04:16:52.430427
EVT409320,P102914,login,2024-11-17 04:34:05.746353
EVT409321,P100297,login,2024-11-17 04:59:32.896357
EVT409322,P102066,browse_studies,2024-11-17 05:14:56.869986
EVT409323,P101778,browse_studies,2024-11-17 05:17:15.114327
EVT409324,P100505,login,2024-11-17 07:13:34.473209
EVT409325,P100879,login,2024-11-17 07:33:48.435704
EVT409326,P100019,browse_studies,2024-11-17 08:06:24.289033
EVT409327,P100527,notification_click,2024-11-17 08:51:29.595714
EVT409328,P101208,login,2024-11-17 09:14:31.023995
EVT409329,P100992,login,2024-11-17 09:49:51.105326
EVT409330,P102174,browse_studies,2024-11-17 09:55:41.813051
EVT409331,P101536,app_open,2024-11-17 12:24:27.350327
EVT409332,P100527,browse_studies,2024-11-17 13:00:05.813167
EVT409333,P100866,login,2024-11-17 13:00:17.158213
EVT409334,P102596,login,2024-11-17 13:03:33.885342
EVT409335,P102298,login,2024-11-17 13:40:56.099488
EVT409336,P102298,login,2024-11-17 13:56:05.564878
EVT409337,P100908,login,2024-11-17 14:14:17.469458
EVT409338,P102914,profile_update,2024-11-17 14:22:07.102635
EVT409339,P100224,profile_update,2024-11-17 14:34:54.364683
EVT409340,P102662,browse_studies,2024-11-17 15:28:52.689911
EVT409341,P102066,login,2024-11-17 17:05:55.579005
EVT409342,P102914,login,2024-11-17 17:16:14.828312
EVT409343,P100760,login,2024-11-17 17:29:02.000458
EVT409344,P102067,app_open,2024-11-17 17:31:13.170071
EVT409345,P100681,app_open,2024-11-17 17:37:58.814917
EVT409346,P100128,profile_update,2024-11-17 17:59:27.455172
EVT409347,P100854,app_open,2024-11-17 18:06:16.537097
EVT409348,P100601,login,2024-11-17 18:21:13.192594
EVT409349,P102102,notification_click,2024-11-17 18:30:18.358055
EVT409350,P100854,login,2024-11-17 18:45:19.299129
EVT409351,P100158,app_open,2024-11-17 18:46:14.651009
EVT409352,P102174,login,2024-11-17 19:51:35.388935
EVT409353,P101095,login,2024-11-17 20:04:59.871460
EVT409354,P100527,login,2024-11-17 21:23:55.038020
EVT409355,P100527,login,2024-11-17 22:00:02.939918
EVT409356,P100158,login,2024-11-17 22:11:33.880967
EVT409357,P101219,login,2024-11-17 22:15:08.852858
EVT409358,P102851,browse_studies,2024-11-17 22:24:26.857157
EVT409359,P101269,login,2024-11-17 22:48:29.079483
EVT409360,P100108,login,2024-11-17 23:12:17.443271
EVT409361,P102549,browse_studies,2024-11-17 23:40:56.778600
EVT409362,P100935,login,2024-11-18 00:06:48.352386
EVT409363,P102914,login,2024-11-18 00:43:33.362397
EVT409364,P100854,app_open,2024-11-18 00:55:45.382760
EVT409365,P101536,login,2024-11-18 01:09:24.252261
EVT409366,P102111,login,2024-11-18 01:36:18.289752
EVT409367,P100885,login,2024-11-18 01:36:59.338034
EVT409368,P100866,login,2024-11-18 02:21:12.281847
EVT409369,P100019,login,2024-11-18 03:15:00.452941
EVT409370,P100681,browse_studies,2024-11-18 03:16:36.778131
EVT409371,P101850,app_open,2024-11-18 03:20:39.504909
EVT409372,P100760,browse_studies,2024-11-18 04:34:38.674530
EVT409373,P102833,app_open,2024-11-18 04:39:57.751907
EVT409374,P101008,login,2024-11-18 04:55:06.591931
EVT409375,P100141,login,2024-11-18 05:14:18.586296
EVT409376,P102868,login,2024-11-18 05:20:34.328367
EVT409377,P100158,login,2024-11-18 05:30:54.314159
EVT409378,P100387,login,2024-11-18 05:37:10.612955
EVT409379,P102709,app_open,2024-11-18 05:48:46.012061
EVT409380,P101219,login,2024-11-18 07:01:16.813140
EVT409381,P100852,login,2024-11-18 07:28:59.787662
EVT409382,P101071,app_open,2024-11-18 07:38:58.609609
EVT409383,P101286,browse_studies,2024-11-18 08:21:14.694197
EVT409384,P100527,app_open,2024-11-18 08:27:54.214449
EVT409385,P102914,login,2024-11-18 08:34:05.746353
EVT409386,P102025,login,2024-11-18 08:38:58.573668
EVT409387,P102362,app_open,2024-11-18 08:39:13.584618
EVT409388,P100934,app_open,2024-11-18 09:00:05.211830
EVT409389,P100158,app_open,2024-11-18 09:00:50.654029
EVT409390,P101514,app_open,2024-11-18 09:10:18.195355
EVT409391,P100964,browse_studies,2024-11-18 09:27:36.602509
EVT409392,P100224,login,2024-11-18 10:17:37.325626
EVT409393,P100656,notification_click,2024-11-18 10:34:27.631962
EVT409394,P101730,browse_studies,2024-11-18 10:37:37.968994
EVT409395,P100527,login,2024-11-18 10:53:49.409531
EVT409396,P102298,login,2024-11-18 11:04:02.775530
EVT409397,P100173,browse_studies,2024-11-18 11:04:08.627798
EVT409398,P102665,app_open,2024-11-18 11:11:42.358405
EVT409399,P100505,app_open,2024-11-18 11:22:24.015186
EVT409400,P101070,notification_click,2024-11-18 11:25:20.998345
EVT409401,P101008,app_open,2024-11-18 11:54:49.986146
EVT409402,P102532,app_open,2024-11-18 12:11:03.696591
EVT409403,P102067,app_open,2024-11-18 12:41:43.966096
EVT409404,P102391,profile_update,2024-11-18 12:52:34.501131
EVT409405,P102532,browse_studies,2024-11-18 13:19:43.295071
EVT409406,P101078,login,2024-11-18 13:34:33.670145
EVT409407,P102076,browse_studies,2024-11-18 14:30:32.992416
EVT409408,P100527,login,2024-11-18 15:00:02.939918
EVT409409,P102914,app_open,2024-11-18 15:19:06.831890
EVT409410,P101070,login,2024-11-18 15:21:31.500126
EVT409411,P102785,login,2024-11-18 15:40:30.279161
EVT409412,P100854,app_open,2024-11-18 15:50:19.563110
EVT409413,P102767,app_open,2024-11-18 16:20:15.935631
EVT409414,P102066,browse_studies,2024-11-18 17:23:45.278881
EVT409415,P102229,browse_studies,2024-11-18 17:48:54.942724
EVT409416,P100601,browse_studies,2024-11-18 18:20:07.704954
EVT409417,P101436,login,2024-11-18 18:23:27.488644
EVT409418,P101269,browse_studies,2024-11-18 18:58:35.632992
EVT409419,P100269,login,2024-11-18 19:02:21.109742
EVT409420,P102662,login,2024-11-18 19:14:24.765637
EVT409421,P102066,app_open,2024-11-18 19:15:48.347321
EVT409422,P102908,notification_click,2024-11-18 20:05:26.378730
EVT409423,P101878,login,2024-11-18 20:10:49.997613
EVT409424,P101265,browse_studies,2024-11-18 20:25:04.129520
EVT409425,P101265,login,2024-11-18 20:46:24.851774
EVT409426,P100885,browse_studies,2024-11-18 21:00:01.866259
EVT409427,P102067,login,2024-11-18 21:18:42.798694
EVT409428,P100527,login,2024-11-18 23:00:02.939918
EVT409429,P101652,login,2024-11-18 23:01:09.950909
EVT409430,P102549,login,2024-11-18 23:13:02.904717
EVT409431,P100527,login,2024-11-18 23:23:00.655906
EVT409432,P100854,login,2024-11-19 00:05:07.834541
EVT409433,P102391,login,2024-11-19 00:30:21.363214
EVT409434,P100964,login,2024-11-19 00:52:57.606661
EVT409435,P102752,browse_studies,2024-11-19 01:03:35.929241
EVT409436,P102532,login,2024-11-19 01:16:58.842903
EVT409437,P101070,notification_click,2024-11-19 01:29:16.966565
EVT409438,P100527,browse_studies,2024-11-19 01:31:48.931694
EVT409439,P100852,app_open,2024-11-19 02:06:05.412849
EVT409440,P100784,login,2024-11-19 03:17:00.791259
EVT409441,P102914,browse_studies,2024-11-19 03:30:58.434395
EVT409442,P101265,app_open,2024-11-19 03:32:56.685077
EVT409443,P100854,app_open,2024-11-19 03:39:59.398898
EVT409444,P102067,app_open,2024-11-19 04:00:43.449742
EVT409445,P100852,app_open,2024-11-19 04:07:33.891387
EVT409446,P101071,login,2024-11-19 04:42:31.244162
EVT409447,P100386,login,2024-11-19 04:44:34.409645
EVT409448,P101536,app_open,2024-11-19 04:53:01.803367
EVT409449,P100505,login,2024-11-19 05:24:36.791357
EVT409450,P102362,login,2024-11-19 05:41:44.967570
EVT409451,P100934,browse_studies,2024-11-19 05:59:42.555918
EVT409452,P100880,login,2024-11-19 06:18:29.430743
EVT409453,P101133,login,2024-11-19 07:33:31.255449
EVT409454,P102914,browse_studies,2024-11-19 08:01:54.692699
EVT409455,P101276,login,2024-11-19 09:11:07.674197
EVT409456,P100019,notification_click,2024-11-19 09:47:53.136275
